date,country,value
2020-03-11,Latvia,10
2020-03-11,Lebanon,61
2020-03-11,Liberia,0
2020-03-11,Liechtenstein,1
2020-03-11,Lithuania,3
2020-03-11,Luxembourg,7
2020-03-11,Malaysia,149
2020-03-11,Maldives,8
2020-03-11,Malta,6
2020-03-11,Martinique,3
2020-03-11,Mauritania,0
2020-03-11,Mauritius,0
2020-03-11,Mexico,8
2020-03-11,Moldova,3
2020-03-11,Monaco,1
2020-03-11,Mongolia,1
2020-03-11,Montenegro,0
2020-03-11,Morocco,5
2020-03-11,Namibia,0
2020-03-11,Nepal,1
2020-03-11,Netherlands,503
2020-03-11,New Zealand,5
2020-03-11,Nigeria,2
2020-03-11,North Macedonia,7
2020-03-11,Norway,598
2020-03-11,Oman,18
2020-03-11,Pakistan,19
2020-03-11,Panama,8
2020-03-11,Paraguay,5
2020-03-11,Peru,11
2020-03-11,Philippines,49
2020-03-11,Poland,31
2020-03-11,Portugal,59
2020-03-11,Qatar,262
2020-03-11,Romania,45
2020-03-11,Russia,20
2020-03-11,Rwanda,0
2020-03-11,Saint Lucia,0
2020-03-11,Saint Vincent and the Grenadines,0
2020-03-11,San Marino,62
2020-03-11,Saudi Arabia,21
2020-03-11,Senegal,4
2020-03-11,Serbia,12
2020-03-11,Seychelles,0
2020-03-11,Singapore,178
2020-03-11,Slovakia,10
2020-03-11,Slovenia,57
2020-03-11,Somalia,0
2020-03-11,South Africa,13
2020-03-11,Spain,2277
2020-03-11,Sri Lanka,2
2020-03-11,Sudan,0
2020-03-11,Suriname,0
2020-03-11,Sweden,500
2020-03-11,Switzerland,652
2020-03-11,Taiwan*,48
2020-03-11,Tanzania,0
2020-03-11,Thailand,59
2020-03-11,The Bahamas,0
2020-03-11,Togo,1
2020-03-11,Trinidad and Tobago,0
2020-03-11,Tunisia,7
2020-03-11,Turkey,1
2020-03-11,US,1281
2020-03-11,Ukraine,1
2020-03-11,United Arab Emirates,74
2020-03-11,United Kingdom,459
2020-03-11,Uruguay,0
2020-03-11,Uzbekistan,0
2020-03-11,Venezuela,0
2020-03-11,Vietnam,38
2020-03-11,Zambia,0
2020-03-12,Afghanistan,7
2020-03-12,Albania,23
2020-03-12,Algeria,24
2020-03-12,Andorra,1
2020-03-12,Antigua and Barbuda,0
2020-03-12,Argentina,19
2020-03-12,Armenia,4
2020-03-12,Australia,128
2020-03-12,Austria,302
2020-03-12,Azerbaijan,11
2020-03-12,Bahrain,195
2020-03-12,Bangladesh,3
2020-03-12,Barbados,0
2020-03-12,Belarus,12
2020-03-12,Belgium,314
2020-03-12,Benin,0
2020-03-12,Bhutan,1
2020-03-12,Bolivia,2
2020-03-12,Bosnia and Herzegovina,11
2020-03-12,Brazil,52
2020-03-12,Brunei,11
2020-03-12,Bulgaria,7
2020-03-12,Burkina Faso,2
2020-03-12,Cambodia,3
2020-03-12,Cameroon,2
2020-03-12,Canada,117
2020-03-12,Central African Republic,0
2020-03-12,Chile,23
2020-03-12,China,80932
2020-03-12,Colombia,9
2020-03-12,Congo (Brazzaville),0
2020-03-12,Congo (Kinshasa),1
2020-03-12,Costa Rica,22
2020-03-12,Cote d'Ivoire,1
2020-03-12,Croatia,19
2020-03-12,Cruise Ship,696
2020-03-12,Cuba,3
2020-03-12,Cyprus,6
2020-03-12,Czechia,94
2020-03-12,Denmark,617
2020-03-12,Djibouti,0
2020-03-12,Dominican Republic,5
2020-03-12,Ecuador,17
2020-03-12,Egypt,67
2020-03-12,Equatorial Guinea,0
2020-03-12,Estonia,16
2020-03-12,Eswatini,0
2020-03-12,Ethiopia,0
2020-03-12,Finland,59
2020-03-12,France,2290
2020-03-12,Gabon,0
2020-03-12,"Gambia, The",0
2020-03-12,Georgia,24
2020-03-12,Germany,2078
2020-03-12,Ghana,0
2020-03-12,Greece,99
2020-03-12,Greenland,0
2020-03-12,Guatemala,0
2020-03-12,Guinea,0
2020-03-12,Guyana,1
2020-03-12,Holy See,1
2020-03-12,Honduras,2
2020-03-12,Hungary,13
2020-03-12,Iceland,103
2020-03-12,India,73
2020-03-12,Indonesia,34
2020-03-12,Iran,10075
2020-03-12,Iraq,71
2020-03-12,Ireland,43
2020-03-12,Israel,131
2020-03-12,Italy,12462
2020-03-12,Jamaica,2
2020-03-12,Japan,639
2020-03-12,Jordan,1
2020-03-12,Kazakhstan,0
2020-03-12,Kenya,0
2020-03-12,"Korea, South",7869
2020-03-12,Kosovo,0
2020-03-12,Kuwait,80
2020-03-12,Kyrgyzstan,0
2020-03-12,Latvia,10
2020-03-12,Lebanon,61
2020-03-12,Liberia,0
2020-03-12,Liechtenstein,1
2020-03-12,Lithuania,3
2020-03-12,Luxembourg,19
2020-03-12,Malaysia,149
2020-03-12,Maldives,8
2020-03-12,Malta,6
2020-03-12,Martinique,3
2020-03-12,Mauritania,0
2020-03-12,Mauritius,0
2020-03-12,Mexico,12
2020-03-12,Moldova,3
2020-03-12,Monaco,2
2020-03-12,Mongolia,1
2020-03-12,Montenegro,0
2020-03-12,Morocco,6
2020-03-12,Namibia,0
2020-03-12,Nepal,1
2020-03-12,Netherlands,503
2020-03-12,New Zealand,5
2020-03-12,Nigeria,2
2020-03-12,North Macedonia,7
2020-03-12,Norway,702
2020-03-12,Oman,18
2020-03-12,Pakistan,20
2020-03-12,Panama,11
2020-03-12,Paraguay,5
2020-03-12,Peru,15
2020-03-12,Philippines,52
2020-03-12,Poland,49
2020-03-12,Portugal,59
2020-03-12,Qatar,262
2020-03-12,Romania,49
2020-03-12,Russia,28
2020-03-12,Rwanda,0
2020-03-12,Saint Lucia,0
2020-03-12,Saint Vincent and the Grenadines,0
2020-03-12,San Marino,69
2020-03-12,Saudi Arabia,45
2020-03-12,Senegal,4
2020-03-12,Serbia,19
2020-03-12,Seychelles,0
2020-03-12,Singapore,178
2020-03-12,Slovakia,16
2020-03-12,Slovenia,89
2020-03-12,Somalia,0
2020-03-12,South Africa,17
2020-03-12,Spain,2277
2020-03-12,Sri Lanka,2
2020-03-12,Sudan,0
2020-03-12,Suriname,0
2020-03-12,Sweden,599
2020-03-12,Switzerland,652
2020-03-12,Taiwan*,49
2020-03-12,Tanzania,0
2020-03-12,Thailand,70
2020-03-12,The Bahamas,0
2020-03-12,Togo,1
2020-03-12,Trinidad and Tobago,0
2020-03-12,Tunisia,7
2020-03-12,Turkey,1
2020-03-12,US,1663
2020-03-12,Ukraine,1
2020-03-12,United Arab Emirates,85
2020-03-12,United Kingdom,459
2020-03-12,Uruguay,0
2020-03-12,Uzbekistan,0
2020-03-12,Venezuela,0
2020-03-12,Vietnam,39
2020-03-12,Zambia,0
2020-03-13,Afghanistan,7
2020-03-13,Albania,33
2020-03-13,Algeria,26
2020-03-13,Andorra,1
2020-03-13,Antigua and Barbuda,1
2020-03-13,Argentina,31
2020-03-13,Armenia,8
2020-03-13,Australia,200
2020-03-13,Austria,504
2020-03-13,Azerbaijan,15
2020-03-13,Bahrain,189
2020-03-13,Bangladesh,3
2020-03-13,Barbados,0
2020-03-13,Belarus,27
2020-03-13,Belgium,559
2020-03-13,Benin,0
2020-03-13,Bhutan,1
2020-03-13,Bolivia,3
2020-03-13,Bosnia and Herzegovina,13
2020-03-13,Brazil,151
2020-03-13,Brunei,37
2020-03-13,Bulgaria,23
2020-03-13,Burkina Faso,2
2020-03-13,Cambodia,5
2020-03-13,Cameroon,2
2020-03-13,Canada,193
2020-03-13,Central African Republic,0
2020-03-13,Chile,43
2020-03-13,China,80945
2020-03-13,Colombia,13
2020-03-13,Congo (Brazzaville),0
2020-03-13,Congo (Kinshasa),2
2020-03-13,Costa Rica,23
2020-03-13,Cote d'Ivoire,1
2020-03-13,Croatia,32
2020-03-13,Cruise Ship,696
2020-03-13,Cuba,4
2020-03-13,Cyprus,14
2020-03-13,Czechia,141
2020-03-13,Denmark,804
2020-03-13,Djibouti,0
2020-03-13,Dominican Republic,5
2020-03-13,Ecuador,17
2020-03-13,Egypt,80
2020-03-13,Equatorial Guinea,0
2020-03-13,Estonia,79
2020-03-13,Eswatini,0
2020-03-13,Ethiopia,1
2020-03-13,Finland,155
2020-03-13,France,3678
2020-03-13,Gabon,0
2020-03-13,"Gambia, The",0
2020-03-13,Georgia,25
2020-03-13,Germany,3675
2020-03-13,Ghana,0
2020-03-13,Greece,190
2020-03-13,Greenland,0
2020-03-13,Guatemala,0
2020-03-13,Guinea,1
2020-03-13,Guyana,1
2020-03-13,Holy See,1
2020-03-13,Honduras,2
2020-03-13,Hungary,19
2020-03-13,Iceland,134
2020-03-13,India,82
2020-03-13,Indonesia,69
2020-03-13,Iran,11364
2020-03-13,Iraq,101
2020-03-13,Ireland,90
2020-03-13,Israel,161
2020-03-13,Italy,17660
2020-03-13,Jamaica,8
2020-03-13,Japan,701
2020-03-13,Jordan,1
2020-03-13,Kazakhstan,4
2020-03-13,Kenya,1
2020-03-13,"Korea, South",7979
2020-03-13,Kosovo,0
2020-03-13,Kuwait,80
2020-03-13,Kyrgyzstan,0
2020-03-13,Latvia,17
2020-03-13,Lebanon,77
2020-03-13,Liberia,0
2020-03-13,Liechtenstein,1
2020-03-13,Lithuania,6
2020-03-13,Luxembourg,34
2020-03-13,Malaysia,197
2020-03-13,Maldives,9
2020-03-13,Malta,12
2020-03-13,Martinique,3
2020-03-13,Mauritania,0
2020-03-13,Mauritius,0
2020-03-13,Mexico,12
2020-03-13,Moldova,6
2020-03-13,Monaco,2
2020-03-13,Mongolia,1
2020-03-13,Montenegro,0
2020-03-13,Morocco,7
2020-03-13,Namibia,0
2020-03-13,Nepal,1
2020-03-13,Netherlands,806
2020-03-13,New Zealand,5
2020-03-13,Nigeria,2
2020-03-13,North Macedonia,14
2020-03-13,Norway,996
2020-03-13,Oman,19
2020-03-13,Pakistan,28
2020-03-13,Panama,27
2020-03-13,Paraguay,6
2020-03-13,Peru,28
2020-03-13,Philippines,64
2020-03-13,Poland,68
2020-03-13,Portugal,112
2020-03-13,Qatar,320
2020-03-13,Romania,89
2020-03-13,Russia,45
2020-03-13,Rwanda,0
2020-03-13,Saint Lucia,0
2020-03-13,Saint Vincent and the Grenadines,0
2020-03-13,San Marino,80
2020-03-13,Saudi Arabia,86
2020-03-13,Senegal,10
2020-03-13,Serbia,35
2020-03-13,Seychelles,0
2020-03-13,Singapore,200
2020-03-13,Slovakia,32
2020-03-13,Slovenia,141
2020-03-13,Somalia,0
2020-03-13,South Africa,24
2020-03-13,Spain,5232
2020-03-13,Sri Lanka,6
2020-03-13,Sudan,1
2020-03-13,Suriname,0
2020-03-13,Sweden,814
2020-03-13,Switzerland,1139
2020-03-13,Taiwan*,50
2020-03-13,Tanzania,0
2020-03-13,Thailand,75
2020-03-13,The Bahamas,0
2020-03-13,Togo,1
2020-03-13,Trinidad and Tobago,0
2020-03-13,Tunisia,16
2020-03-13,Turkey,5
2020-03-13,US,2179
2020-03-13,Ukraine,3
2020-03-13,United Arab Emirates,85
2020-03-13,United Kingdom,802
2020-03-13,Uruguay,0
2020-03-13,Uzbekistan,0
2020-03-13,Venezuela,0
2020-03-13,Vietnam,47
2020-03-13,Zambia,0
2020-03-14,Afghanistan,11
2020-03-14,Albania,38
2020-03-14,Algeria,37
2020-03-14,Andorra,1
2020-03-14,Antigua and Barbuda,1
2020-03-14,Argentina,34
2020-03-14,Armenia,18
2020-03-14,Australia,250
2020-03-14,Austria,655
2020-03-14,Azerbaijan,15
2020-03-14,Bahrain,210
2020-03-14,Bangladesh,3
2020-03-14,Barbados,0
2020-03-14,Belarus,27
2020-03-14,Belgium,689
2020-03-14,Benin,0
2020-03-14,Bhutan,1
2020-03-14,Bolivia,10
2020-03-14,Bosnia and Herzegovina,18
2020-03-14,Brazil,151
2020-03-14,Brunei,40
2020-03-14,Bulgaria,41
2020-03-14,Burkina Faso,2
2020-03-14,Cambodia,7
2020-03-14,Cameroon,2
2020-03-14,Canada,198
2020-03-14,Central African Republic,0
2020-03-14,Chile,61
2020-03-14,China,80977
2020-03-14,Colombia,22
2020-03-14,Congo (Brazzaville),0
2020-03-14,Congo (Kinshasa),2
2020-03-14,Costa Rica,26
2020-03-14,Cote d'Ivoire,1
2020-03-14,Croatia,38
2020-03-14,Cruise Ship,696
2020-03-14,Cuba,4
2020-03-14,Cyprus,26
2020-03-14,Czechia,189
2020-03-14,Denmark,836
2020-03-14,Djibouti,0
2020-03-14,Dominican Republic,11
2020-03-14,Ecuador,28
2020-03-14,Egypt,109
2020-03-14,Equatorial Guinea,0
2020-03-14,Estonia,115
2020-03-14,Eswatini,1
2020-03-14,Ethiopia,1
2020-03-14,Finland,225
2020-03-14,France,4487
2020-03-14,Gabon,1
2020-03-14,"Gambia, The",0
2020-03-14,Georgia,30
2020-03-14,Germany,4585
2020-03-14,Ghana,3
2020-03-14,Greece,228
2020-03-14,Greenland,0
2020-03-14,Guatemala,1
2020-03-14,Guinea,1
2020-03-14,Guyana,1
2020-03-14,Holy See,1
2020-03-14,Honduras,2
2020-03-14,Hungary,30
2020-03-14,Iceland,156
2020-03-14,India,102
2020-03-14,Indonesia,96
2020-03-14,Iran,12729
2020-03-14,Iraq,110
2020-03-14,Ireland,129
2020-03-14,Israel,193
2020-03-14,Italy,21157
2020-03-14,Jamaica,8
2020-03-14,Japan,773
2020-03-14,Jordan,1
2020-03-14,Kazakhstan,6
2020-03-14,Kenya,1
2020-03-14,"Korea, South",8086
2020-03-14,Kosovo,0
2020-03-14,Kuwait,104
2020-03-14,Kyrgyzstan,0
2020-03-14,Latvia,26
2020-03-14,Lebanon,93
2020-03-14,Liberia,0
2020-03-14,Liechtenstein,4
2020-03-14,Lithuania,8
2020-03-14,Luxembourg,51
2020-03-14,Malaysia,238
2020-03-14,Maldives,10
2020-03-14,Malta,18
2020-03-14,Martinique,9
2020-03-14,Mauritania,1
2020-03-14,Mauritius,0
2020-03-14,Mexico,26
2020-03-14,Moldova,12
2020-03-14,Monaco,2
2020-03-14,Mongolia,1
2020-03-14,Montenegro,0
2020-03-14,Morocco,17
2020-03-14,Namibia,2
2020-03-14,Nepal,1
2020-03-14,Netherlands,962
2020-03-14,New Zealand,6
2020-03-14,Nigeria,2
2020-03-14,North Macedonia,14
2020-03-14,Norway,1090
2020-03-14,Oman,19
2020-03-14,Pakistan,31
2020-03-14,Panama,36
2020-03-14,Paraguay,6
2020-03-14,Peru,38
2020-03-14,Philippines,111
2020-03-14,Poland,103
2020-03-14,Portugal,169
2020-03-14,Qatar,337
2020-03-14,Romania,123
2020-03-14,Russia,59
2020-03-14,Rwanda,1
2020-03-14,Saint Lucia,1
2020-03-14,Saint Vincent and the Grenadines,1
2020-03-14,San Marino,80
2020-03-14,Saudi Arabia,103
2020-03-14,Senegal,10
2020-03-14,Serbia,46
2020-03-14,Seychelles,2
2020-03-14,Singapore,212
2020-03-14,Slovakia,44
2020-03-14,Slovenia,181
2020-03-14,Somalia,0
2020-03-14,South Africa,38
2020-03-14,Spain,6391
2020-03-14,Sri Lanka,10
2020-03-14,Sudan,1
2020-03-14,Suriname,1
2020-03-14,Sweden,961
2020-03-14,Switzerland,1359
2020-03-14,Taiwan*,53
2020-03-14,Tanzania,0
2020-03-14,Thailand,82
2020-03-14,The Bahamas,0
2020-03-14,Togo,1
2020-03-14,Trinidad and Tobago,2
2020-03-14,Tunisia,18
2020-03-14,Turkey,5
2020-03-14,US,2727
2020-03-14,Ukraine,3
2020-03-14,United Arab Emirates,85
2020-03-14,United Kingdom,1144
2020-03-14,Uruguay,4
2020-03-14,Uzbekistan,0
2020-03-14,Venezuela,2
2020-03-14,Vietnam,53
2020-03-14,Zambia,0
2020-03-15,Afghanistan,16
2020-03-15,Albania,42
2020-03-15,Algeria,48
2020-03-15,Andorra,1
2020-03-15,Antigua and Barbuda,1
2020-03-15,Argentina,45
2020-03-15,Armenia,26
2020-03-15,Australia,297
2020-03-15,Austria,860
2020-03-15,Azerbaijan,23
2020-03-15,Bahrain,214
2020-03-15,Bangladesh,5
2020-03-15,Barbados,0
2020-03-15,Belarus,27
2020-03-15,Belgium,886
2020-03-15,Benin,0
2020-03-15,Bhutan,1
2020-03-15,Bolivia,10
2020-03-15,Bosnia and Herzegovina,24
2020-03-15,Brazil,162
2020-03-15,Brunei,50
2020-03-15,Bulgaria,51
2020-03-15,Burkina Faso,3
2020-03-15,Cambodia,7
2020-03-15,Cameroon,2
2020-03-15,Canada,252
2020-03-15,Central African Republic,1
2020-03-15,Chile,74
2020-03-15,China,81003
2020-03-15,Colombia,34
2020-03-15,Congo (Brazzaville),1
2020-03-15,Congo (Kinshasa),2
2020-03-15,Costa Rica,27
2020-03-15,Cote d'Ivoire,1
2020-03-15,Croatia,49
2020-03-15,Cruise Ship,696
2020-03-15,Cuba,4
2020-03-15,Cyprus,26
2020-03-15,Czechia,253
2020-03-15,Denmark,875
2020-03-15,Djibouti,0
2020-03-15,Dominican Republic,11
2020-03-15,Ecuador,28
2020-03-15,Egypt,110
2020-03-15,Equatorial Guinea,1
2020-03-15,Estonia,171
2020-03-15,Eswatini,1
2020-03-15,Ethiopia,1
2020-03-15,Finland,244
2020-03-15,France,4523
2020-03-15,Gabon,1
2020-03-15,"Gambia, The",0
2020-03-15,Georgia,33
2020-03-15,Germany,5795
2020-03-15,Ghana,6
2020-03-15,Greece,331
2020-03-15,Greenland,0
2020-03-15,Guatemala,1
2020-03-15,Guinea,1
2020-03-15,Guyana,4
2020-03-15,Holy See,1
2020-03-15,Honduras,3
2020-03-15,Hungary,32
2020-03-15,Iceland,171
2020-03-15,India,113
2020-03-15,Indonesia,117
2020-03-15,Iran,13938
2020-03-15,Iraq,116
2020-03-15,Ireland,129
2020-03-15,Israel,251
2020-03-15,Italy,24747
2020-03-15,Jamaica,10
2020-03-15,Japan,839
2020-03-15,Jordan,8
2020-03-15,Kazakhstan,9
2020-03-15,Kenya,3
2020-03-15,"Korea, South",8162
2020-03-15,Kosovo,2
2020-03-15,Kuwait,112
2020-03-15,Kyrgyzstan,0
2020-03-15,Latvia,30
2020-03-15,Lebanon,110
2020-03-15,Liberia,0
2020-03-15,Liechtenstein,4
2020-03-15,Lithuania,12
2020-03-15,Luxembourg,59
2020-03-15,Malaysia,428
2020-03-15,Maldives,13
2020-03-15,Malta,21
2020-03-15,Martinique,9
2020-03-15,Mauritania,1
2020-03-15,Mauritius,0
2020-03-15,Mexico,41
2020-03-15,Moldova,23
2020-03-15,Monaco,2
2020-03-15,Mongolia,1
2020-03-15,Montenegro,0
2020-03-15,Morocco,28
2020-03-15,Namibia,2
2020-03-15,Nepal,1
2020-03-15,Netherlands,1138
2020-03-15,New Zealand,8
2020-03-15,Nigeria,2
2020-03-15,North Macedonia,14
2020-03-15,Norway,1221
2020-03-15,Oman,22
2020-03-15,Pakistan,53
2020-03-15,Panama,43
2020-03-15,Paraguay,6
2020-03-15,Peru,43
2020-03-15,Philippines,140
2020-03-15,Poland,119
2020-03-15,Portugal,245
2020-03-15,Qatar,401
2020-03-15,Romania,131
2020-03-15,Russia,63
2020-03-15,Rwanda,1
2020-03-15,Saint Lucia,2
2020-03-15,Saint Vincent and the Grenadines,1
2020-03-15,San Marino,101
2020-03-15,Saudi Arabia,103
2020-03-15,Senegal,24
2020-03-15,Serbia,48
2020-03-15,Seychelles,2
2020-03-15,Singapore,226
2020-03-15,Slovakia,54
2020-03-15,Slovenia,219
2020-03-15,Somalia,0
2020-03-15,South Africa,51
2020-03-15,Spain,7798
2020-03-15,Sri Lanka,18
2020-03-15,Sudan,1
2020-03-15,Suriname,1
2020-03-15,Sweden,1022
2020-03-15,Switzerland,2200
2020-03-15,Taiwan*,59
2020-03-15,Tanzania,0
2020-03-15,Thailand,114
2020-03-15,The Bahamas,0
2020-03-15,Togo,1
2020-03-15,Trinidad and Tobago,2
2020-03-15,Tunisia,18
2020-03-15,Turkey,6
2020-03-15,US,3499
2020-03-15,Ukraine,3
2020-03-15,United Arab Emirates,98
2020-03-15,United Kingdom,1145
2020-03-15,Uruguay,4
2020-03-15,Uzbekistan,1
2020-03-15,Venezuela,10
2020-03-15,Vietnam,56
2020-03-15,Zambia,0
2020-03-16,Afghanistan,21
2020-03-16,Albania,51
2020-03-16,Algeria,54
2020-03-16,Andorra,2
2020-03-16,Antigua and Barbuda,1
2020-03-16,Argentina,56
2020-03-16,Armenia,52
2020-03-16,Australia,377
2020-03-16,Austria,1018
2020-03-16,Azerbaijan,15
2020-03-16,Bahrain,214
2020-03-16,Bangladesh,8
2020-03-16,Barbados,0
2020-03-16,Belarus,36
2020-03-16,Belgium,1058
2020-03-16,Benin,1
2020-03-16,Bhutan,1
2020-03-16,Bolivia,11
2020-03-16,Bosnia and Herzegovina,25
2020-03-16,Brazil,200
2020-03-16,Brunei,54
2020-03-16,Bulgaria,52
2020-03-16,Burkina Faso,15
2020-03-16,Cambodia,7
2020-03-16,Cameroon,4
2020-03-16,Canada,415
2020-03-16,Central African Republic,1
2020-03-16,Chile,155
2020-03-16,China,81033
2020-03-16,Colombia,54
2020-03-16,Congo (Brazzaville),1
2020-03-16,Congo (Kinshasa),2
2020-03-16,Costa Rica,35
2020-03-16,Cote d'Ivoire,1
2020-03-16,Croatia,57
2020-03-16,Cruise Ship,696
2020-03-16,Cuba,4
2020-03-16,Cyprus,33
2020-03-16,Czechia,298
2020-03-16,Denmark,932
2020-03-16,Djibouti,0
2020-03-16,Dominican Republic,11
2020-03-16,Ecuador,37
2020-03-16,Egypt,150
2020-03-16,Equatorial Guinea,1
2020-03-16,Estonia,205
2020-03-16,Eswatini,1
2020-03-16,Ethiopia,5
2020-03-16,Finland,277
2020-03-16,France,6668
2020-03-16,Gabon,1
2020-03-16,"Gambia, The",0
2020-03-16,Georgia,33
2020-03-16,Germany,7272
2020-03-16,Ghana,6
2020-03-16,Greece,331
2020-03-16,Greenland,1
2020-03-16,Guatemala,2
2020-03-16,Guinea,1
2020-03-16,Guyana,4
2020-03-16,Holy See,1
2020-03-16,Honduras,6
2020-03-16,Hungary,39
2020-03-16,Iceland,180
2020-03-16,India,119
2020-03-16,Indonesia,134
2020-03-16,Iran,14991
2020-03-16,Iraq,124
2020-03-16,Ireland,169
2020-03-16,Israel,255
2020-03-16,Italy,27980
2020-03-16,Jamaica,10
2020-03-16,Japan,825
2020-03-16,Jordan,17
2020-03-16,Kazakhstan,10
2020-03-16,Kenya,3
2020-03-16,"Korea, South",8236
2020-03-16,Kosovo,2
2020-03-16,Kuwait,123
2020-03-16,Kyrgyzstan,0
2020-03-16,Latvia,34
2020-03-16,Lebanon,99
2020-03-16,Liberia,1
2020-03-16,Liechtenstein,4
2020-03-16,Lithuania,17
2020-03-16,Luxembourg,77
2020-03-16,Malaysia,566
2020-03-16,Maldives,13
2020-03-16,Malta,30
2020-03-16,Martinique,15
2020-03-16,Mauritania,1
2020-03-16,Mauritius,0
2020-03-16,Mexico,53
2020-03-16,Moldova,23
2020-03-16,Monaco,7
2020-03-16,Mongolia,1
2020-03-16,Montenegro,0
2020-03-16,Morocco,29
2020-03-16,Namibia,2
2020-03-16,Nepal,1
2020-03-16,Netherlands,1416
2020-03-16,New Zealand,8
2020-03-16,Nigeria,2
2020-03-16,North Macedonia,18
2020-03-16,Norway,1333
2020-03-16,Oman,22
2020-03-16,Pakistan,136
2020-03-16,Panama,55
2020-03-16,Paraguay,8
2020-03-16,Peru,86
2020-03-16,Philippines,142
2020-03-16,Poland,177
2020-03-16,Portugal,331
2020-03-16,Qatar,439
2020-03-16,Romania,158
2020-03-16,Russia,90
2020-03-16,Rwanda,5
2020-03-16,Saint Lucia,2
2020-03-16,Saint Vincent and the Grenadines,1
2020-03-16,San Marino,109
2020-03-16,Saudi Arabia,118
2020-03-16,Senegal,24
2020-03-16,Serbia,55
2020-03-16,Seychelles,3
2020-03-16,Singapore,243
2020-03-16,Slovakia,63
2020-03-16,Slovenia,253
2020-03-16,Somalia,1
2020-03-16,South Africa,62
2020-03-16,Spain,9942
2020-03-16,Sri Lanka,28
2020-03-16,Sudan,1
2020-03-16,Suriname,1
2020-03-16,Sweden,1103
2020-03-16,Switzerland,2200
2020-03-16,Taiwan*,67
2020-03-16,Tanzania,1
2020-03-16,Thailand,147
2020-03-16,The Bahamas,1
2020-03-16,Togo,1
2020-03-16,Trinidad and Tobago,4
2020-03-16,Tunisia,20
2020-03-16,Turkey,18
2020-03-16,US,4632
2020-03-16,Ukraine,7
2020-03-16,United Arab Emirates,98
2020-03-16,United Kingdom,1551
2020-03-16,Uruguay,8
2020-03-16,Uzbekistan,6
2020-03-16,Venezuela,17
2020-03-16,Vietnam,61
2020-03-16,Zambia,0
2020-03-17,Afghanistan,22
2020-03-17,Albania,55
2020-03-17,Algeria,60
2020-03-17,Andorra,39
2020-03-17,Antigua and Barbuda,1
2020-03-17,Argentina,68
2020-03-17,Armenia,78
2020-03-17,Australia,452
2020-03-17,Austria,1332
2020-03-17,Azerbaijan,28
2020-03-17,Bahrain,228
2020-03-17,Bangladesh,10
2020-03-17,Barbados,2
2020-03-17,Belarus,36
2020-03-17,Belgium,1243
2020-03-17,Benin,1
2020-03-17,Bhutan,1
2020-03-17,Bolivia,11
2020-03-17,Bosnia and Herzegovina,26
2020-03-17,Brazil,321
2020-03-17,Brunei,56
2020-03-17,Bulgaria,67
2020-03-17,Burkina Faso,15
2020-03-17,Cambodia,33
2020-03-17,Cameroon,10
2020-03-17,Canada,478
2020-03-17,Central African Republic,1
2020-03-17,Chile,201
2020-03-17,China,81058
2020-03-17,Colombia,65
2020-03-17,Congo (Brazzaville),1
2020-03-17,Congo (Kinshasa),3
2020-03-17,Costa Rica,41
2020-03-17,Cote d'Ivoire,5
2020-03-17,Croatia,65
2020-03-17,Cruise Ship,696
2020-03-17,Cuba,5
2020-03-17,Cyprus,46
2020-03-17,Czechia,396
2020-03-17,Denmark,1024
2020-03-17,Djibouti,0
2020-03-17,Dominican Republic,21
2020-03-17,Ecuador,58
2020-03-17,Egypt,196
2020-03-17,Equatorial Guinea,1
2020-03-17,Estonia,225
2020-03-17,Eswatini,1
2020-03-17,Ethiopia,5
2020-03-17,Finland,321
2020-03-17,France,7699
2020-03-17,Gabon,1
2020-03-17,"Gambia, The",1
2020-03-17,Georgia,34
2020-03-17,Germany,9257
2020-03-17,Ghana,7
2020-03-17,Greece,387
2020-03-17,Greenland,1
2020-03-17,Guatemala,6
2020-03-17,Guinea,1
2020-03-17,Guyana,7
2020-03-17,Holy See,1
2020-03-17,Honduras,8
2020-03-17,Hungary,50
2020-03-17,Iceland,220
2020-03-17,India,142
2020-03-17,Indonesia,172
2020-03-17,Iran,16169
2020-03-17,Iraq,154
2020-03-17,Ireland,223
2020-03-17,Israel,337
2020-03-17,Italy,31506
2020-03-17,Jamaica,12
2020-03-17,Japan,878
2020-03-17,Jordan,34
2020-03-17,Kazakhstan,33
2020-03-17,Kenya,3
2020-03-17,"Korea, South",8320
2020-03-17,Kosovo,2
2020-03-17,Kuwait,130
2020-03-17,Kyrgyzstan,0
2020-03-17,Latvia,49
2020-03-17,Lebanon,120
2020-03-17,Liberia,1
2020-03-17,Liechtenstein,7
2020-03-17,Lithuania,25
2020-03-17,Luxembourg,140
2020-03-17,Malaysia,673
2020-03-17,Maldives,13
2020-03-17,Malta,38
2020-03-17,Martinique,16
2020-03-17,Mauritania,1
2020-03-17,Mauritius,0
2020-03-17,Mexico,82
2020-03-17,Moldova,30
2020-03-17,Monaco,7
2020-03-17,Mongolia,5
2020-03-17,Montenegro,2
2020-03-17,Morocco,38
2020-03-17,Namibia,2
2020-03-17,Nepal,1
2020-03-17,Netherlands,1711
2020-03-17,New Zealand,12
2020-03-17,Nigeria,3
2020-03-17,North Macedonia,26
2020-03-17,Norway,1463
2020-03-17,Oman,24
2020-03-17,Pakistan,236
2020-03-17,Panama,69
2020-03-17,Paraguay,9
